,clienteID,Churn,genero,idoso,parceiro,dependentes,meses_contrato,serviço_telefônico,multiplas_linhas,serviço_internet,segurança_online,backup_online,proteção_dispositivos,suporte_tecnico,streaming_tv,streaming_filmes,contrato,faturamento_sem_papel,metodo_pagamento,custos_mensais,custos_totais
3152,4523-WXCEF,Sim,Mulher,0,Sim,Nao,59,Sim,Sim,Fibra optica,Nao,Sim,Nao,Nao,Sim,Sim,Mes-a-mes,Nao,Cheque eletronico,101.1,6039.9
3153,4524-QCSSM,Nao,Homem,0,Nao,Nao,26,Nao,Sem servico telefonico,DSL,Sim,Sim,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Tranferencia bancaria(automatico),44.65,1156.55
3154,4525-VZCZG,Nao,Homem,0,Nao,Sim,54,Sim,Nao,Fibra optica,Sim,Sim,Nao,Sim,Sim,Sim,Um ano,Sim,Cheque eletronico,105.85,5826.65
3155,4526-EXKKN,Nao,Homem,0,Nao,Nao,40,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Sim,Cheque enviado,24.6,973.95
3156,4526-RMTLL,Nao,Homem,0,Sim,Sim,8,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Sim,Dois anos,Sim,Cartao de credito(automatico),76.15,645.8
3157,4526-ZJJTM,Nao,Mulher,1,Sim,Nao,25,Sim,Nao,Fibra optica,Nao,Sim,Sim,Nao,Nao,Sim,Mes-a-mes,Nao,Tranferencia bancaria(automatico),88.4,2191.15
3158,4529-CKBCL,Sim,Mulher,0,Nao,Nao,2,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,80.2,146.05
3159,4530-NDRKU,Nao,Mulher,0,Sim,Sim,42,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Sim,Cheque eletronico,19.05,761.85
3160,4531-AUZNK,Nao,Mulher,0,Sim,Sim,51,Sim,Sim,Fibra optica,Sim,Nao,Nao,Sim,Sim,Nao,Um ano,Sim,Cheque enviado,95.15,5000.05
3161,4534-WGCIR,Nao,Mulher,0,Sim,Sim,58,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cartao de credito(automatico),25.15,1509.9
3162,4536-PLEQY,Nao,Homem,0,Sim,Nao,12,Sim,Nao,Fibra optica,Nao,Sim,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Cartao de credito(automatico),85.05,999.8
3163,4537-CIBHB,Nao,Mulher,0,Sim,Sim,9,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque enviado,20.25,172.35
3164,4537-DKTAL,Nao,Mulher,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,45.55,84.4
3165,4538-WNTMJ,Nao,Mulher,0,Sim,Sim,46,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque enviado,24.95,1165.9
3166,4541-RMRLG,Sim,Homem,0,Nao,Nao,7,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Nao,Cheque eletronico,19.25,112.3
3167,4544-RXFMG,Nao,Homem,0,Sim,Sim,8,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Um ano,Sim,Cheque enviado,43.45,345.5
3168,4546-FOKWR,Nao,Mulher,0,Nao,Nao,16,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),74.75,1129.35
3169,4547-FZJWE,Nao,Homem,0,Sim,Sim,55,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Sim,Um ano,Nao,Cartao de credito(automatico),59.45,3157.0
3170,4547-KQRTM,Sim,Mulher,0,Nao,Nao,10,Sim,Sim,Fibra optica,Nao,Sim,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Tranferencia bancaria(automatico),80.05,830.7
3171,4547-LYTDD,Sim,Mulher,0,Nao,Nao,16,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,72.65,1194.3
3172,4548-SDBKE,Sim,Mulher,0,Nao,Nao,5,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,85.2,474.8
3173,4549-ZDQYY,Nao,Mulher,0,Nao,Nao,52,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Nao,Nao,Um ano,Nao,Cartao de credito(automatico),57.95,3042.25
3174,4550-EVXNY,Sim,Mulher,0,Nao,Sim,1,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,69.65,69.65
3175,4550-VBOFE,Sim,Homem,1,Sim,Nao,70,Sim,Sim,Fibra optica,Nao,Sim,Sim,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,102.95,7101.5
3176,4553-DVPZG,Nao,Mulher,0,Sim,Nao,62,Sim,Sim,Fibra optica,Nao,Nao,Sim,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,101.35,6164.7
3177,4554-YGZIH,Sim,Homem,1,Sim,Nao,49,Sim,Sim,Fibra optica,Nao,Sim,Nao,Nao,Nao,Sim,Mes-a-mes,Nao,Cartao de credito(automatico),90.05,4547.25
3178,4558-CGYCZ,Nao,Homem,0,Nao,Nao,4,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Nao,Cheque enviado,19.75,78.3
3179,4558-FANTW,Sim,Mulher,0,Sim,Sim,17,Sim,Nao,Fibra optica,Sim,Nao,Nao,Sim,Sim,Nao,Mes-a-mes,Nao,Cheque eletronico,91.85,1574.45
3180,4559-UWIHT,Nao,Homem,0,Sim,Nao,14,Sim,Sim,Fibra optica,Nao,Sim,Sim,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,82.65,1185.0
3181,4560-WQAQW,Nao,Mulher,0,Nao,Nao,59,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Sim,Um ano,Nao,Tranferencia bancaria(automatico),68.7,4070.95
3182,4565-EVZMJ,Nao,Mulher,0,Nao,Nao,47,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Um ano,Sim,Cheque enviado,58.9,2813.05
3183,4565-NLZBV,Nao,Mulher,0,Sim,Nao,71,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Sim,Tranferencia bancaria(automatico),24.65,1710.15
3184,4566-GOLUK,Sim,Homem,0,Sim,Sim,47,Sim,Sim,Fibra optica,Nao,Nao,Sim,Sim,Sim,Sim,Mes-a-mes,Sim,Tranferencia bancaria(automatico),107.35,5118.95
3185,4566-NECEV,Nao,Homem,0,Nao,Nao,5,Sim,Sim,Fibra optica,Nao,Sim,Sim,Nao,Nao,Sim,Mes-a-mes,Nao,Cheque eletronico,96.55,500.1
3186,4566-QVRRW,Sim,Mulher,0,Sim,Nao,11,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,44.05,483.7
3187,4567-AKPIA,Nao,Mulher,0,Sim,Sim,41,Sim,Sim,Fibra optica,Nao,Sim,Sim,Sim,Sim,Sim,Um ano,Sim,Tranferencia bancaria(automatico),109.1,4454.25
3188,4568-KNYWR,Nao,Homem,0,Nao,Nao,52,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Sim,Nao,Dois anos,Sim,Cartao de credito(automatico),63.25,3342.45
3189,4568-TTZRT,Nao,Homem,0,Nao,Nao,9,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Nao,Cheque enviado,20.4,181.8
3190,4570-QHXHL,Nao,Mulher,0,Nao,Nao,9,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,43.75,405.7
3191,4572-DVCGN,Sim,Mulher,0,Nao,Nao,10,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Tranferencia bancaria(automatico),80.25,846.0
3192,4573-JKNAE,Nao,Homem,0,Nao,Sim,12,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Tranferencia bancaria(automatico),19.35,212.3
3193,4576-CSAJH,Sim,Homem,0,Nao,Nao,22,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Um ano,Sim,Cartao de credito(automatico),55.15,1193.05
3194,4578-PHJYZ,Nao,Homem,0,Sim,Sim,52,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Nao,Um ano,Sim,Cheque eletronico,68.75,3482.85
3195,4580-TMHJU,Sim,Mulher,0,Sim,Sim,43,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mes-a-mes,Nao,Cheque eletronico,56.15,2499.3
3196,4581-LNWUM,Nao,Mulher,0,Nao,Nao,13,Nao,Sem servico telefonico,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mes-a-mes,Nao,Cheque eletronico,49.15,649.4
3197,4581-SSPWD,Sim,Mulher,0,Nao,Nao,3,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,75.8,246.3
3198,4583-PARNH,Nao,Homem,1,Sim,Nao,16,Sim,Nao,Fibra optica,Nao,Nao,Sim,Sim,Nao,Sim,Mes-a-mes,Sim,Cheque eletronico,91.55,1540.05
3199,4584-LBNMK,Nao,Homem,1,Sim,Nao,45,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cartao de credito(automatico),24.7,1174.35
3200,4585-HETAI,Sim,Mulher,0,Sim,Sim,4,Sim,Nao,Fibra optica,Nao,Nao,Sim,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,73.75,325.45
3201,4587-NUKOX,Sim,Mulher,0,Nao,Nao,3,Sim,Nao,Fibra optica,Sim,Sim,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,79.1,246.5
3202,4587-VVTOX,Sim,Mulher,0,Sim,Nao,6,Sim,Sim,Fibra optica,Nao,Sim,Sim,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,105.3,545.2
3203,4588-YBNIB,Sim,Mulher,0,Nao,Nao,1,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Sim,Cheque enviado,19.6,19.6
3204,4589-IUAJB,Nao,Homem,0,Sim,Nao,70,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Tranferencia bancaria(automatico),24.25,1724.15
3205,4592-IWTJI,Sim,Mulher,0,Sim,Sim,3,Nao,Sem servico telefonico,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cartao de credito(automatico),29.7,91.7
3206,4597-ELFTS,Sim,Homem,0,Nao,Nao,56,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque eletronico,24.9,1334.0
3207,4597-NUCQV,Sim,Homem,1,Nao,Nao,24,Sim,Sim,Fibra optica,Nao,Sim,Nao,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,101.25,2440.15
3208,4598-XLKNJ,Sim,Mulher,1,Sim,Nao,25,Sim,Nao,Fibra optica,Nao,Sim,Sim,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,98.5,2514.5
3209,4598-ZADCK,Nao,Mulher,0,Nao,Nao,53,Nao,Sem servico telefonico,DSL,Sim,Sim,Sim,Sim,Sim,Nao,Um ano,Sim,Cheque eletronico,53.6,2879.2
3210,4603-JANFB,Sim,Homem,0,Nao,Nao,1,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,69.85,69.85
3211,4607-CHPCA,Sim,Homem,0,Sim,Sim,25,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Sim,Sim,Um ano,Sim,Cheque eletronico,90.4,2178.6
3212,4608-LCIMN,Nao,Homem,0,Sim,Sim,8,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Tranferencia bancaria(automatico),44.65,369.15
3213,4609-KNNWG,Nao,Mulher,0,Sim,Sim,27,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque enviado,19.9,550.1
3214,4611-ANLQC,Nao,Mulher,0,Sim,Nao,60,Nao,Sem servico telefonico,DSL,Sim,Sim,Sim,Nao,Nao,Sim,Um ano,Nao,Cheque eletronico,50.05,2911.5
3215,4612-SSVHJ,Nao,Mulher,1,Nao,Nao,20,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Cheque eletronico,81.45,1671.6
3216,4612-THJBS,Sim,Mulher,1,Nao,Nao,56,Sim,Sim,Fibra optica,Nao,Sim,Sim,Nao,Sim,Sim,Um ano,Sim,Tranferencia bancaria(automatico),104.75,5510.65
3217,4614-NUVZD,Sim,Mulher,0,Nao,Nao,1,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Cheque eletronico,81.1,81.1
3218,4615-PIVVU,Nao,Mulher,0,Nao,Nao,42,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Sim,Dois anos,Nao,Cartao de credito(automatico),66.5,2762.75
3219,4616-EWBNJ,Nao,Mulher,0,Nao,Nao,16,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Tranferencia bancaria(automatico),20.1,318.6
3220,4616-ULAOA,Nao,Mulher,0,Sim,Sim,65,Sim,Sim,Fibra optica,Nao,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartao de credito(automatico),110.8,7245.9
3221,4619-EVPHY,Nao,Mulher,1,Sim,Nao,20,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Sim,Sim,Um ano,Sim,Tranferencia bancaria(automatico),91.0,1859.5
3222,4622-YNKIJ,Nao,Homem,0,Nao,Nao,33,Sim,Nao,Fibra optica,Sim,Nao,Nao,Sim,Sim,Nao,Dois anos,Sim,Cheque eletronico,88.95,3027.65
3223,4623-ZKHLY,Nao,Homem,0,Sim,Nao,22,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Sim,Tranferencia bancaria(automatico),20.45,471.55
3224,4625-EWPTF,Sim,Homem,0,Nao,Nao,8,Nao,Sem servico telefonico,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,30.45,226.45
3225,4625-LAMOB,Nao,Homem,0,Nao,Nao,44,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cartao de credito(automatico),20.4,905.55
3226,4625-XMOYM,Nao,Mulher,0,Sim,Sim,72,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Sim,Tranferencia bancaria(automatico),26.25,1988.05
3227,4626-GYCZP,Sim,Homem,0,Nao,Nao,7,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,93.85,635.6
3228,4626-OZDTJ,Nao,Mulher,0,Sim,Nao,51,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Sim,Sim,Um ano,Sim,Cartao de credito(automatico),78.65,3950.85
3229,4627-MIHJH,Nao,Mulher,1,Nao,Nao,69,Sim,Sim,Fibra optica,Sim,Nao,Sim,Sim,Sim,Sim,Dois anos,Nao,Cartao de credito(automatico),110.25,7467.55
3230,4628-CTTLA,Sim,Homem,0,Nao,Nao,57,Nao,Sem servico telefonico,DSL,Nao,Sim,Nao,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,39.3,2111.45
3231,4628-WQCQQ,Sim,Homem,0,Nao,Sim,35,Sim,Nao,Fibra optica,Nao,Nao,Sim,Nao,Sim,Nao,Um ano,Sim,Cheque eletronico,85.15,3030.6
3232,4629-NRXKX,Sim,Mulher,0,Sim,Sim,2,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,70.4,147.15
3233,4631-OACRM,Sim,Homem,1,Nao,Nao,15,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Cheque eletronico,79.4,1156.1
3234,4632-PAOYU,Nao,Homem,0,Sim,Sim,22,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque enviado,19.95,433.5
3235,4632-XJMEX,Nao,Homem,0,Nao,Sim,53,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Um ano,Nao,Cartao de credito(automatico),62.85,3419.5
3236,4633-MKHYU,Nao,Mulher,0,Nao,Nao,9,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque enviado,88.4,788.6
3237,4634-JLRJT,Nao,Mulher,0,Nao,Nao,1,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Sim,Cheque enviado,20.35,20.35
3238,4635-EJYPD,Nao,Homem,0,Sim,Sim,32,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque enviado,18.95,613.95
3239,4636-JGAAI,Nao,Homem,0,Sim,Nao,34,Sim,Sim,Fibra optica,Nao,Sim,Nao,Nao,Nao,Sim,Mes-a-mes,Nao,Cheque enviado,88.85,3000.25
3240,4636-OLWOE,Nao,Homem,0,Nao,Sim,54,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Nao,Nao,Um ano,Sim,Cheque eletronico,61.0,3283.05
3241,4636-QRJKY,Sim,Mulher,0,Sim,Sim,6,Sim,Sim,Fibra optica,Nao,Nao,Nao,Sim,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,80.5,502.85
3242,4636-TVXVG,Nao,Homem,0,Sim,Sim,62,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Tranferencia bancaria(automatico),19.95,1244.8
3243,4640-UHDOS,Sim,Mulher,0,Sim,Sim,13,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Nao,Cheque eletronico,55.95,734.35
3244,4641-FROLU,Nao,Mulher,0,Sim,Sim,30,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque enviado,19.3,602.9
3245,4644-OBGFZ,Nao,Homem,0,Sim,Sim,55,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque enviado,19.5,1026.35
3246,4644-PIZRT,Nao,Homem,0,Sim,Sim,17,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Sim,Nao,Um ano,Sim,Tranferencia bancaria(automatico),70.35,1201.65
3247,4646-QZXTF,Nao,Mulher,0,Sim,Nao,7,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Mes-a-mes,Nao,Tranferencia bancaria(automatico),81.25,580.1
3248,4647-MUZON,Nao,Mulher,0,Sim,Nao,18,Sim,Nao,Fibra optica,Nao,Nao,Sim,Nao,Sim,Sim,Mes-a-mes,Sim,Cartao de credito(automatico),95.95,1745.5
3249,4647-XXZAM,Nao,Mulher,0,Sim,Sim,6,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque enviado,45.5,285.2
3250,4648-YPBTM,Nao,Homem,0,Nao,Nao,53,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Nao,Sim,Dois anos,Sim,Tranferencia bancaria(automatico),73.9,3958.25
3251,4652-NNHNY,Sim,Homem,0,Sim,Nao,16,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Tranferencia bancaria(automatico),73.85,1284.2
3252,4652-ODEVH,Nao,Homem,0,Sim,Sim,45,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque enviado,24.45,1088.25
3253,4654-DLAMQ,Nao,Mulher,1,Sim,Nao,64,Sim,Nao,Fibra optica,Sim,Sim,Sim,Nao,Nao,Sim,Um ano,Nao,Tranferencia bancaria(automatico),97.0,6430.9
3254,4654-GGUII,Nao,Mulher,0,Nao,Nao,18,Nao,Sem servico telefonico,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Um ano,Sim,Cheque enviado,40.2,711.95
3255,4654-ULTTN,Nao,Homem,0,Sim,Nao,70,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Sim,Dois anos,Sim,Cartao de credito(automatico),74.8,5315.8
3256,4656-CAURT,Nao,Homem,0,Nao,Nao,69,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Tranferencia bancaria(automatico),23.95,1713.1
3257,4657-FWVFY,Nao,Mulher,0,Sim,Sim,40,Sim,Sim,Fibra optica,Nao,Sim,Sim,Nao,Sim,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),96.35,3915.4
3258,4658-HCOHW,Sim,Mulher,0,Sim,Sim,21,Sim,Nao,Fibra optica,Nao,Sim,Sim,Sim,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,102.8,2110.15
3259,4659-NZRUF,Sim,Mulher,0,Nao,Nao,19,Sim,Sim,Fibra optica,Sim,Sim,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Cheque eletronico,95.15,1789.25
3260,4660-IRIBM,Nao,Homem,0,Sim,Sim,18,Sim,Nao,Fibra optica,Sim,Nao,Sim,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque enviado,87.9,1500.5
3261,4661-NJEUX,Nao,Homem,0,Nao,Nao,1,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Sim,Cheque enviado,20.05,20.05
3262,4662-EKDPQ,Sim,Homem,0,Nao,Nao,2,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Nao,Tranferencia bancaria(automatico),62.05,118.3
3263,4664-NJCMS,Nao,Mulher,0,Sim,Nao,33,Nao,Sem servico telefonico,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois anos,Nao,Tranferencia bancaria(automatico),59.55,2016.3
3264,4667-OHGKG,Sim,Homem,0,Nao,Nao,1,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Sim,Cheque enviado,19.3,19.3
3265,4667-QONEA,Nao,Mulher,1,Sim,Sim,60,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Um ano,Sim,Cartao de credito(automatico),74.85,4456.35
3266,4670-TABXH,Nao,Homem,0,Sim,Nao,72,Sim,Sim,Fibra optica,Nao,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartao de credito(automatico),109.75,7758.9
3267,4671-LXRDQ,Sim,Homem,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque enviado,45.0,96.45
3268,4671-VJLCL,Nao,Mulher,0,Nao,Nao,63,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Nao,Dois anos,Sim,Cartao de credito(automatico),79.85,4861.45
3269,4672-FOTSD,Nao,Homem,0,Nao,Nao,12,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,67.25,832.3
3270,4673-KKSLS,Nao,Mulher,0,Nao,Nao,31,Sim,Nao,Fibra optica,Sim,Nao,Sim,Sim,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,87.6,2724.25
3271,4674-HGNUA,Nao,Homem,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Nao,Cartao de credito(automatico),89.9,6457.15
3272,4676-MQUEA,Nao,Homem,1,Sim,Nao,50,Sim,Sim,Fibra optica,Sim,Sim,Sim,Nao,Sim,Nao,Um ano,Sim,Tranferencia bancaria(automatico),101.9,5265.5
3273,4676-WLUHT,Nao,Homem,0,Nao,Nao,54,Nao,Sem servico telefonico,DSL,Sim,Sim,Nao,Nao,Nao,Sim,Dois anos,Nao,Tranferencia bancaria(automatico),46.2,2431.95
3274,4678-DVQEO,Sim,Mulher,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,52.2,52.2
3275,4680-KUTAJ,Nao,Mulher,1,Nao,Nao,11,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,55.6,580.8
3276,4682-BLBUC,Nao,Homem,0,Sim,Nao,44,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Nao,Um ano,Sim,Cheque eletronico,70.95,3250.45
3277,4683-WYDOU,Nao,Homem,0,Sim,Nao,62,Sim,Sim,Fibra optica,Nao,Nao,Sim,Sim,Sim,Sim,Dois anos,Sim,Tranferencia bancaria(automatico),107.6,6912.7
3278,4685-ERGHK,Nao,Homem,0,Nao,Nao,57,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Sim,Nao,Um ano,Sim,Cheque eletronico,86.9,4939.25
3279,4685-TFLLS,Nao,Homem,0,Sim,Sim,18,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Tranferencia bancaria(automatico),19.8,342.3
3280,4686-GEFRM,Nao,Homem,0,Sim,Nao,70,Sim,Sim,Fibra optica,Nao,Sim,Sim,Sim,Nao,Sim,Dois anos,Sim,Tranferencia bancaria(automatico),98.7,6858.9
3281,4686-UXDML,Nao,Mulher,0,Nao,Nao,21,Sim,Sim,Fibra optica,Nao,Sim,Nao,Nao,Sim,Sim,Mes-a-mes,Sim,Cartao de credito(automatico),99.85,1992.55
